holdet_person_id,holdet_rider_name,pcs_rider_id,pcs_rider_name,season,result_date,race_name,result_label,result_scope,grand_tour_slug,race_class,rank_position,raw_result,kms,pcs_points,uci_points,vertical_meters,source_url,fetched_at
46805,Afonso Eulálio,afonso-eulalio,Eulálio Afonso,2025,2025-05-29,Giro d'Italia,Stage 18,GRAND_TOUR_STAGE,giro-d-italia,2.UWT,134,134,144.0,,,1669,https://www.procyclingstats.com/race/giro-d-italia/2025/stage-18,2026-04-17 10:34:43.441305+00
46805,Afonso Eulálio,afonso-eulalio,Eulálio Afonso,2025,2025-05-28,Giro d'Italia,Stage 17,GRAND_TOUR_STAGE,giro-d-italia,2.UWT,10,10,155.0,6.00,25.00,3813,https://www.procyclingstats.com/race/giro-d-italia/2025/stage-17,2026-04-17 10:34:43.441305+00
46805,Afonso Eulálio,afonso-eulalio,Eulálio Afonso,2025,2025-05-27,Giro d'Italia,Stage 16,GRAND_TOUR_STAGE,giro-d-italia,2.UWT,36,36,203.0,,,4737,https://www.procyclingstats.com/race/giro-d-italia/2025/stage-16,2026-04-17 10:34:43.441305+00
46805,Afonso Eulálio,afonso-eulalio,Eulálio Afonso,2025,2025-05-25,Giro d'Italia,Stage 15,GRAND_TOUR_STAGE,giro-d-italia,2.UWT,167,167,219.0,,,3865,https://www.procyclingstats.com/race/giro-d-italia/2025/stage-15,2026-04-17 10:34:43.441305+00
46805,Afonso Eulálio,afonso-eulalio,Eulálio Afonso,2025,2025-05-24,Giro d'Italia,Stage 14,GRAND_TOUR_STAGE,giro-d-italia,2.UWT,75,75,195.0,,,987,https://www.procyclingstats.com/race/giro-d-italia/2025/stage-14,2026-04-17 10:34:43.441305+00
46805,Afonso Eulálio,afonso-eulalio,Eulálio Afonso,2025,2025-05-23,Giro d'Italia,Stage 13,GRAND_TOUR_STAGE,giro-d-italia,2.UWT,169,169,180.0,,,1561,https://www.procyclingstats.com/race/giro-d-italia/2025/stage-13,2026-04-17 10:34:43.441305+00
46805,Afonso Eulálio,afonso-eulalio,Eulálio Afonso,2025,2025-05-22,Giro d'Italia,Stage 12,GRAND_TOUR_STAGE,giro-d-italia,2.UWT,167,167,172.0,,,1666,https://www.procyclingstats.com/race/giro-d-italia/2025/stage-12,2026-04-17 10:34:43.441305+00
46805,Afonso Eulálio,afonso-eulalio,Eulálio Afonso,2025,2025-05-21,Giro d'Italia,Stage 11,GRAND_TOUR_STAGE,giro-d-italia,2.UWT,43,43,186.0,,,3812,https://www.procyclingstats.com/race/giro-d-italia/2025/stage-11,2026-04-17 10:34:43.441305+00
46805,Afonso Eulálio,afonso-eulalio,Eulálio Afonso,2025,2025-05-20,Giro d'Italia,Stage 10 (ITT),GRAND_TOUR_STAGE,giro-d-italia,2.UWT,150,150,28.6,,,125,https://www.procyclingstats.com/race/giro-d-italia/2025/stage-10,2026-04-17 10:34:43.441305+00
46805,Afonso Eulálio,afonso-eulalio,Eulálio Afonso,2025,2025-05-18,Giro d'Italia,Stage 9,GRAND_TOUR_STAGE,giro-d-italia,2.UWT,85,85,181.0,,,2346,https://www.procyclingstats.com/race/giro-d-italia/2025/stage-9,2026-04-17 10:34:43.441305+00
46805,Afonso Eulálio,afonso-eulalio,Eulálio Afonso,2025,2025-05-17,Giro d'Italia,Stage 8,GRAND_TOUR_STAGE,giro-d-italia,2.UWT,67,67,197.0,,,3792,https://www.procyclingstats.com/race/giro-d-italia/2025/stage-8,2026-04-17 10:34:43.441305+00
46805,Afonso Eulálio,afonso-eulalio,Eulálio Afonso,2025,2025-05-16,Giro d'Italia,Stage 7,GRAND_TOUR_STAGE,giro-d-italia,2.UWT,72,72,168.0,,,3390,https://www.procyclingstats.com/race/giro-d-italia/2025/stage-7,2026-04-17 10:34:43.441305+00
46805,Afonso Eulálio,afonso-eulalio,Eulálio Afonso,2025,2025-05-15,Giro d'Italia,Stage 6,GRAND_TOUR_STAGE,giro-d-italia,2.UWT,169,169,227.0,,,2496,https://www.procyclingstats.com/race/giro-d-italia/2025/stage-6,2026-04-17 10:34:43.441305+00
46805,Afonso Eulálio,afonso-eulalio,Eulálio Afonso,2025,2025-05-14,Giro d'Italia,Stage 5,GRAND_TOUR_STAGE,giro-d-italia,2.UWT,127,127,151.0,,,1487,https://www.procyclingstats.com/race/giro-d-italia/2025/stage-5,2026-04-17 10:34:43.441305+00
46805,Afonso Eulálio,afonso-eulalio,Eulálio Afonso,2025,2025-05-13,Giro d'Italia,Stage 4,GRAND_TOUR_STAGE,giro-d-italia,2.UWT,180,180,189.0,,,730,https://www.procyclingstats.com/race/giro-d-italia/2025/stage-4,2026-04-17 10:34:43.441305+00
46805,Afonso Eulálio,afonso-eulalio,Eulálio Afonso,2025,2025-05-11,Giro d'Italia,Stage 3,GRAND_TOUR_STAGE,giro-d-italia,2.UWT,90,90,160.0,,,2921,https://www.procyclingstats.com/race/giro-d-italia/2025/stage-3,2026-04-17 10:34:43.441305+00
46805,Afonso Eulálio,afonso-eulalio,Eulálio Afonso,2025,2025-05-10,Giro d'Italia,Stage 2 (ITT),GRAND_TOUR_STAGE,giro-d-italia,2.UWT,92,92,13.7,,,141,https://www.procyclingstats.com/race/giro-d-italia/2025/stage-2,2026-04-17 10:34:43.441305+00
46805,Afonso Eulálio,afonso-eulalio,Eulálio Afonso,2025,2025-05-09,Giro d'Italia,Stage 1,GRAND_TOUR_STAGE,giro-d-italia,2.UWT,108,108,160.0,,,1876,https://www.procyclingstats.com/race/giro-d-italia/2025/stage-1,2026-04-17 10:34:43.441305+00
46835,Alan Hatherly,alan-hatherly,Hatherly Alan,2026,2026-03-29,Settimana Internazionale Coppi e Bartali,General classification,SEASON_RACE,,2.1,3,3,,50.00,70.00,,https://www.procyclingstats.com/race/settimana-internazionale-coppi-e-bartali/2026/gc,2026-04-17 10:34:58.142865+00
46835,Alan Hatherly,alan-hatherly,Hatherly Alan,2026,2026-03-29,Settimana Internazionale Coppi e Bartali,Mountains classification,SEASON_RACE,,2.1,4,4,,,,,https://www.procyclingstats.com/race/settimana-internazionale-coppi-e-bartali/2026/kom,2026-04-17 10:34:58.142865+00
46835,Alan Hatherly,alan-hatherly,Hatherly Alan,2026,2026-03-29,Settimana Internazionale Coppi e Bartali,Points classification,SEASON_RACE,,2.1,7,7,,,,,https://www.procyclingstats.com/race/settimana-internazionale-coppi-e-bartali/2026/points,2026-04-17 10:34:58.142865+00
46835,Alan Hatherly,alan-hatherly,Hatherly Alan,2026,2026-03-29,Settimana Internazionale Coppi e Bartali,Stage 5,SEASON_RACE,,2.1,3,3,165.5,7.00,3.00,2353,https://www.procyclingstats.com/race/settimana-internazionale-coppi-e-bartali/2026/stage-5,2026-04-17 10:34:58.142865+00
46835,Alan Hatherly,alan-hatherly,Hatherly Alan,2026,2026-03-28,Settimana Internazionale Coppi e Bartali,Stage 4,SEASON_RACE,,2.1,12,12,159.6,,,1360,https://www.procyclingstats.com/race/settimana-internazionale-coppi-e-bartali/2026/stage-4,2026-04-17 10:34:58.142865+00
46835,Alan Hatherly,alan-hatherly,Hatherly Alan,2026,2026-03-27,Settimana Internazionale Coppi e Bartali,Stage 3,SEASON_RACE,,2.1,29,29,175.5,,,1703,https://www.procyclingstats.com/race/settimana-internazionale-coppi-e-bartali/2026/stage-3,2026-04-17 10:34:58.142865+00
46835,Alan Hatherly,alan-hatherly,Hatherly Alan,2026,2026-03-26,Settimana Internazionale Coppi e Bartali,Stage 2,SEASON_RACE,,2.1,46,46,158.0,,,1364,https://www.procyclingstats.com/race/settimana-internazionale-coppi-e-bartali/2026/stage-2,2026-04-17 10:34:58.142865+00
46835,Alan Hatherly,alan-hatherly,Hatherly Alan,2026,2026-03-25,Settimana Internazionale Coppi e Bartali,Stage 1,SEASON_RACE,,2.1,16,16,161.1,,,2414,https://www.procyclingstats.com/race/settimana-internazionale-coppi-e-bartali/2026/stage-1,2026-04-17 10:34:58.142865+00
46835,Alan Hatherly,alan-hatherly,Hatherly Alan,2026,2026-03-15,Tirreno-Adriatico,General classification,SEASON_RACE,,2.UWT,13,13,,50.00,50.00,,https://www.procyclingstats.com/race/tirreno-adriatico/2026/gc,2026-04-17 10:34:58.142865+00
46835,Alan Hatherly,alan-hatherly,Hatherly Alan,2026,2026-03-15,Tirreno-Adriatico,Points classification,SEASON_RACE,,2.UWT,33,33,,,,,https://www.procyclingstats.com/race/tirreno-adriatico/2026/points,2026-04-17 10:34:58.142865+00
46835,Alan Hatherly,alan-hatherly,Hatherly Alan,2026,2026-03-15,Tirreno-Adriatico,Stage 7,SEASON_RACE,,2.UWT,29,29,142.0,,,1135,https://www.procyclingstats.com/race/tirreno-adriatico/2026/stage-7,2026-04-17 10:34:58.142865+00
46835,Alan Hatherly,alan-hatherly,Hatherly Alan,2026,2026-03-14,Tirreno-Adriatico,Stage 6,SEASON_RACE,,2.UWT,16,16,188.0,,,4007,https://www.procyclingstats.com/race/tirreno-adriatico/2026/stage-6,2026-04-17 10:34:58.142865+00
46835,Alan Hatherly,alan-hatherly,Hatherly Alan,2026,2026-03-13,Tirreno-Adriatico,Stage 5,SEASON_RACE,,2.UWT,17,17,184.0,,,3845,https://www.procyclingstats.com/race/tirreno-adriatico/2026/stage-5,2026-04-17 10:34:58.142865+00
46835,Alan Hatherly,alan-hatherly,Hatherly Alan,2026,2026-03-12,Tirreno-Adriatico,Stage 4,SEASON_RACE,,2.UWT,41,41,213.0,,,2781,https://www.procyclingstats.com/race/tirreno-adriatico/2026/stage-4,2026-04-17 10:34:58.142865+00
46835,Alan Hatherly,alan-hatherly,Hatherly Alan,2026,2026-03-11,Tirreno-Adriatico,Stage 3,SEASON_RACE,,2.UWT,44,44,221.0,,,2436,https://www.procyclingstats.com/race/tirreno-adriatico/2026/stage-3,2026-04-17 10:34:58.142865+00
46835,Alan Hatherly,alan-hatherly,Hatherly Alan,2026,2026-03-10,Tirreno-Adriatico,Stage 2,SEASON_RACE,,2.UWT,21,21,206.0,,,2208,https://www.procyclingstats.com/race/tirreno-adriatico/2026/stage-2,2026-04-17 10:34:58.142865+00
46835,Alan Hatherly,alan-hatherly,Hatherly Alan,2026,2026-03-09,Tirreno-Adriatico,Stage 1 (ITT),SEASON_RACE,,2.UWT,6,6,11.5,7.00,15.00,8,https://www.procyclingstats.com/race/tirreno-adriatico/2026/stage-1,2026-04-17 10:34:58.142865+00
46835,Alan Hatherly,alan-hatherly,Hatherly Alan,2026,2026-03-07,Strade Bianche,Strade Bianche,SEASON_RACE,,1.UWT,,DNF,203.0,,,3567,https://www.procyclingstats.com/race/strade-bianche/2026/result,2026-04-17 10:34:58.142865+00
46835,Alan Hatherly,alan-hatherly,Hatherly Alan,2026,2026-02-05,National Championships South Africa ME - ITT,National Championships South Africa ME - ITT,SEASON_RACE,,NC,3,3,44.0,2.00,20.00,362,https://www.procyclingstats.com/race/nc-south-africa-itt/2026/result,2026-04-17 10:34:58.142865+00
46835,Alan Hatherly,alan-hatherly,Hatherly Alan,2026,2026-01-31,AlUla Tour,General classification,SEASON_RACE,,2.Pro,16,16,,16.00,6.00,,https://www.procyclingstats.com/race/alula-tour/2026/gc,2026-04-17 10:34:58.142865+00
46835,Alan Hatherly,alan-hatherly,Hatherly Alan,2026,2026-01-31,AlUla Tour,Stage 5,SEASON_RACE,,2.Pro,28,28,163.9,,,1131,https://www.procyclingstats.com/race/alula-tour/2026/stage-5,2026-04-17 10:34:58.142865+00
46835,Alan Hatherly,alan-hatherly,Hatherly Alan,2026,2026-01-30,AlUla Tour,Stage 4,SEASON_RACE,,2.Pro,38,38,173.4,,,883,https://www.procyclingstats.com/race/alula-tour/2026/stage-4,2026-04-17 10:34:58.142865+00
46835,Alan Hatherly,alan-hatherly,Hatherly Alan,2026,2026-01-29,AlUla Tour,Stage 3,SEASON_RACE,,2.Pro,17,17,142.1,,,1273,https://www.procyclingstats.com/race/alula-tour/2026/stage-3,2026-04-17 10:34:58.142865+00
46835,Alan Hatherly,alan-hatherly,Hatherly Alan,2026,2026-01-28,AlUla Tour,Stage 2,SEASON_RACE,,2.Pro,28,28,152.0,,,685,https://www.procyclingstats.com/race/alula-tour/2026/stage-2,2026-04-17 10:34:58.142865+00
46835,Alan Hatherly,alan-hatherly,Hatherly Alan,2026,2026-01-27,AlUla Tour,Stage 1,SEASON_RACE,,2.Pro,35,35,158.0,,,779,https://www.procyclingstats.com/race/alula-tour/2026/stage-1,2026-04-17 10:34:58.142865+00
2608,Alberto Bettiol,alberto-bettiol,Bettiol Alberto,2026,2026-04-05,Ronde van Vlaanderen ME,Ronde van Vlaanderen ME,SEASON_RACE,,1.UWT,24,24,278.2,16.00,30.00,2250,https://www.procyclingstats.com/race/ronde-van-vlaanderen/2026/result,2026-04-17 10:35:12.148705+00
2608,Alberto Bettiol,alberto-bettiol,Bettiol Alberto,2026,2026-04-01,Dwars door Vlaanderen - A travers la Flandre ME,Dwars door Vlaanderen - A travers la Flandre ME,SEASON_RACE,,1.UWT,36,36,184.6,5.00,8.00,1438,https://www.procyclingstats.com/race/dwars-door-vlaanderen/2026/result,2026-04-17 10:35:12.148705+00
2608,Alberto Bettiol,alberto-bettiol,Bettiol Alberto,2026,2026-03-27,E3 Saxo Classic ME,E3 Saxo Classic ME,SEASON_RACE,,1.UWT,,DNF,208.8,,,1995,https://www.procyclingstats.com/race/e3-harelbeke/2026/result,2026-04-17 10:35:12.148705+00
2608,Alberto Bettiol,alberto-bettiol,Bettiol Alberto,2026,2026-03-21,Milano-Sanremo,Milano-Sanremo,SEASON_RACE,,1.UWT,103,103,298.0,5.00,,2545,https://www.procyclingstats.com/race/milano-sanremo/2026/result,2026-04-17 10:35:12.148705+00
2608,Alberto Bettiol,alberto-bettiol,Bettiol Alberto,2026,2026-03-18,Milano - Torino,Milano - Torino,SEASON_RACE,,1.Pro,,DNF,174.0,,,1489,https://www.procyclingstats.com/race/milano-torino/2026/result,2026-04-17 10:35:12.148705+00
2608,Alberto Bettiol,alberto-bettiol,Bettiol Alberto,2026,2026-03-15,Tirreno-Adriatico,General classification,SEASON_RACE,,2.UWT,72,72,,5.00,,,https://www.procyclingstats.com/race/tirreno-adriatico/2026/gc,2026-04-17 10:35:12.148705+00
2608,Alberto Bettiol,alberto-bettiol,Bettiol Alberto,2026,2026-03-15,Tirreno-Adriatico,Stage 7,SEASON_RACE,,2.UWT,36,36,142.0,,,1135,https://www.procyclingstats.com/race/tirreno-adriatico/2026/stage-7,2026-04-17 10:35:12.148705+00
2608,Alberto Bettiol,alberto-bettiol,Bettiol Alberto,2026,2026-03-14,Tirreno-Adriatico,Stage 6,SEASON_RACE,,2.UWT,46,46,188.0,,,4007,https://www.procyclingstats.com/race/tirreno-adriatico/2026/stage-6,2026-04-17 10:35:12.148705+00
2608,Alberto Bettiol,alberto-bettiol,Bettiol Alberto,2026,2026-03-13,Tirreno-Adriatico,Stage 5,SEASON_RACE,,2.UWT,103,103,184.0,,,3845,https://www.procyclingstats.com/race/tirreno-adriatico/2026/stage-5,2026-04-17 10:35:12.148705+00
2608,Alberto Bettiol,alberto-bettiol,Bettiol Alberto,2026,2026-03-12,Tirreno-Adriatico,Stage 4,SEASON_RACE,,2.UWT,84,84,213.0,,,2781,https://www.procyclingstats.com/race/tirreno-adriatico/2026/stage-4,2026-04-17 10:35:12.148705+00
2608,Alberto Bettiol,alberto-bettiol,Bettiol Alberto,2026,2026-03-11,Tirreno-Adriatico,Stage 3,SEASON_RACE,,2.UWT,114,114,221.0,,,2436,https://www.procyclingstats.com/race/tirreno-adriatico/2026/stage-3,2026-04-17 10:35:12.148705+00
2608,Alberto Bettiol,alberto-bettiol,Bettiol Alberto,2026,2026-03-10,Tirreno-Adriatico,Stage 2,SEASON_RACE,,2.UWT,88,88,206.0,,,2208,https://www.procyclingstats.com/race/tirreno-adriatico/2026/stage-2,2026-04-17 10:35:12.148705+00
2608,Alberto Bettiol,alberto-bettiol,Bettiol Alberto,2026,2026-03-09,Tirreno-Adriatico,Stage 1 (ITT),SEASON_RACE,,2.UWT,39,39,11.5,,,8,https://www.procyclingstats.com/race/tirreno-adriatico/2026/stage-1,2026-04-17 10:35:12.148705+00
2608,Alberto Bettiol,alberto-bettiol,Bettiol Alberto,2026,2026-03-07,Strade Bianche,Strade Bianche,SEASON_RACE,,1.UWT,103,103,203.0,5.00,,3567,https://www.procyclingstats.com/race/strade-bianche/2026/result,2026-04-17 10:35:12.148705+00
2608,Alberto Bettiol,alberto-bettiol,Bettiol Alberto,2026,2026-02-28,Omloop Nieuwsblad ME,Omloop Nieuwsblad ME,SEASON_RACE,,1.UWT,100,100,207.2,5.00,,1631,https://www.procyclingstats.com/race/omloop-het-nieuwsblad/2026/result,2026-04-17 10:35:12.148705+00
2608,Alberto Bettiol,alberto-bettiol,Bettiol Alberto,2026,2026-02-22,Tour des Alpes-Maritimes,Tour des Alpes-Maritimes,SEASON_RACE,,1.1,,DNF,154.0,,,2931,https://www.procyclingstats.com/race/tour-des-alpes-maritimes/2026/result,2026-04-17 10:35:12.148705+00
2608,Alberto Bettiol,alberto-bettiol,Bettiol Alberto,2026,2026-02-21,Classic Var,Classic Var,SEASON_RACE,,1.1,103,103,176.6,,,1897,https://www.procyclingstats.com/race/classic-var/2026/result,2026-04-17 10:35:12.148705+00
2608,Alberto Bettiol,alberto-bettiol,Bettiol Alberto,2026,2026-02-09,Tour of Oman,Stage 3,SEASON_RACE,,2.Pro,,DNS,191.3,,,1606,https://www.procyclingstats.com/race/tour-of-oman/2026/stage-3,2026-04-17 10:35:12.148705+00
2608,Alberto Bettiol,alberto-bettiol,Bettiol Alberto,2026,2026-02-08,Tour of Oman,Stage 2,SEASON_RACE,,2.Pro,109,109,191.4,,,1493,https://www.procyclingstats.com/race/tour-of-oman/2026/stage-2,2026-04-17 10:35:12.148705+00
2608,Alberto Bettiol,alberto-bettiol,Bettiol Alberto,2026,2026-02-07,Tour of Oman,Stage 1,SEASON_RACE,,2.Pro,81,81,170.9,,,1694,https://www.procyclingstats.com/race/tour-of-oman/2026/stage-1,2026-04-17 10:35:12.148705+00
2608,Alberto Bettiol,alberto-bettiol,Bettiol Alberto,2026,2026-02-06,Muscat Classic,Muscat Classic,SEASON_RACE,,1.Pro,86,86,176.2,,,1887,https://www.procyclingstats.com/race/muscat-classic/2026/result,2026-04-17 10:35:12.148705+00
2608,Alberto Bettiol,alberto-bettiol,Bettiol Alberto,2026,2026-01-31,AlUla Tour,General classification,SEASON_RACE,,2.Pro,47,47,,,,,https://www.procyclingstats.com/race/alula-tour/2026/gc,2026-04-17 10:35:12.148705+00
2608,Alberto Bettiol,alberto-bettiol,Bettiol Alberto,2026,2026-01-31,AlUla Tour,Stage 5,SEASON_RACE,,2.Pro,65,65,163.9,,,1131,https://www.procyclingstats.com/race/alula-tour/2026/stage-5,2026-04-17 10:35:12.148705+00
2608,Alberto Bettiol,alberto-bettiol,Bettiol Alberto,2026,2026-01-30,AlUla Tour,Stage 4,SEASON_RACE,,2.Pro,77,77,173.4,,,883,https://www.procyclingstats.com/race/alula-tour/2026/stage-4,2026-04-17 10:35:12.148705+00
2608,Alberto Bettiol,alberto-bettiol,Bettiol Alberto,2026,2026-01-29,AlUla Tour,Stage 3,SEASON_RACE,,2.Pro,25,25,142.1,,,1273,https://www.procyclingstats.com/race/alula-tour/2026/stage-3,2026-04-17 10:35:12.148705+00
2608,Alberto Bettiol,alberto-bettiol,Bettiol Alberto,2026,2026-01-28,AlUla Tour,Stage 2,SEASON_RACE,,2.Pro,73,73,152.0,,,685,https://www.procyclingstats.com/race/alula-tour/2026/stage-2,2026-04-17 10:35:12.148705+00
2608,Alberto Bettiol,alberto-bettiol,Bettiol Alberto,2026,2026-01-27,AlUla Tour,Stage 1,SEASON_RACE,,2.Pro,79,79,158.0,,,779,https://www.procyclingstats.com/race/alula-tour/2026/stage-1,2026-04-17 10:35:12.148705+00
5016,Alec Segaert,alec-segaert,Segaert Alec,2026,2026-04-12,Paris-Roubaix Hauts-de-France,Paris-Roubaix Hauts-de-France,SEASON_RACE,,1.UWT,16,16,258.3,28.00,50.00,1314,https://www.procyclingstats.com/race/paris-roubaix/2026/result,2026-04-17 10:35:26.27525+00
5016,Alec Segaert,alec-segaert,Segaert Alec,2026,2026-04-05,Ronde van Vlaanderen ME,Ronde van Vlaanderen ME,SEASON_RACE,,1.UWT,15,15,278.2,30.00,55.00,2250,https://www.procyclingstats.com/race/ronde-van-vlaanderen/2026/result,2026-04-17 10:35:26.27525+00
5016,Alec Segaert,alec-segaert,Segaert Alec,2026,2026-04-01,Dwars door Vlaanderen - A travers la Flandre ME,Dwars door Vlaanderen - A travers la Flandre ME,SEASON_RACE,,1.UWT,29,29,184.6,6.00,16.00,1438,https://www.procyclingstats.com/race/dwars-door-vlaanderen/2026/result,2026-04-17 10:35:26.27525+00
5016,Alec Segaert,alec-segaert,Segaert Alec,2026,2026-03-29,In Flanders Fields - From Middelkerke to Wevelgem,In Flanders Fields - From Middelkerke to Wevelgem,SEASON_RACE,,1.UWT,37,37,240.8,5.00,10.00,1232,https://www.procyclingstats.com/race/gent-wevelgem/2026/result,2026-04-17 10:35:26.27525+00
5016,Alec Segaert,alec-segaert,Segaert Alec,2026,2026-03-27,E3 Saxo Classic ME,E3 Saxo Classic ME,SEASON_RACE,,1.UWT,23,23,208.8,12.00,16.00,1995,https://www.procyclingstats.com/race/e3-harelbeke/2026/result,2026-04-17 10:35:26.27525+00
5016,Alec Segaert,alec-segaert,Segaert Alec,2026,2026-03-19,Grand Prix de Denain - Porte du Hainaut,Grand Prix de Denain - Porte du Hainaut,SEASON_RACE,,1.Pro,1,1,200.4,125.00,250.00,1150,https://www.procyclingstats.com/race/gp-de-denain/2026/result,2026-04-17 10:35:26.27525+00
5016,Alec Segaert,alec-segaert,Segaert Alec,2026,2026-03-18,Danilith Nokere Koerse,Danilith Nokere Koerse,SEASON_RACE,,1.Pro,20,20,186.4,6.00,6.00,1319,https://www.procyclingstats.com/race/nokere-koerse/2026/result,2026-04-17 10:35:26.27525+00
5016,Alec Segaert,alec-segaert,Segaert Alec,2026,2026-03-03,Ename Samyn Classic,Ename Samyn Classic,SEASON_RACE,,1.1,29,29,203.8,,,1483,https://www.procyclingstats.com/race/gp-samyn/2026/result,2026-04-17 10:35:26.27525+00
5016,Alec Segaert,alec-segaert,Segaert Alec,2026,2026-03-01,Kuurne - Brussel - Kuurne,Kuurne - Brussel - Kuurne,SEASON_RACE,,1.Pro,52,52,194.9,,,2055,https://www.procyclingstats.com/race/kuurne-brussel-kuurne/2026/result,2026-04-17 10:35:26.27525+00
5016,Alec Segaert,alec-segaert,Segaert Alec,2026,2026-02-28,Omloop Nieuwsblad ME,Omloop Nieuwsblad ME,SEASON_RACE,,1.UWT,39,39,207.2,5.00,8.00,1631,https://www.procyclingstats.com/race/omloop-het-nieuwsblad/2026/result,2026-04-17 10:35:26.27525+00
5016,Alec Segaert,alec-segaert,Segaert Alec,2026,2026-02-22,Tour des Alpes-Maritimes,Tour des Alpes-Maritimes,SEASON_RACE,,1.1,70,70,154.0,,,2931,https://www.procyclingstats.com/race/tour-des-alpes-maritimes/2026/result,2026-04-17 10:35:26.27525+00
5016,Alec Segaert,alec-segaert,Segaert Alec,2026,2026-02-21,Classic Var,Classic Var,SEASON_RACE,,1.1,81,81,176.6,,,1897,https://www.procyclingstats.com/race/classic-var/2026/result,2026-04-17 10:35:26.27525+00
5016,Alec Segaert,alec-segaert,Segaert Alec,2026,2026-01-24,Gran Premio Castellón - Ruta de la Cerámica,Gran Premio Castellón - Ruta de la Cerámica,SEASON_RACE,,1.1,28,28,171.7,,,2374,https://www.procyclingstats.com/race/ruta-de-la-ceramica-gran-premio-castellon/2026/result,2026-04-17 10:35:26.27525+00
5016,Alec Segaert,alec-segaert,Segaert Alec,2026,2026-01-23,Classica Camp de Morvedre,Classica Camp de Morvedre,SEASON_RACE,,1.1,69,69,163.4,,,2368,https://www.procyclingstats.com/race/classica-camp-de-morvedre/2026/result,2026-04-17 10:35:26.27525+00
5016,Alec Segaert,alec-segaert,Segaert Alec,2025,2025-09-14,La Vuelta Ciclista a España,General classification,GRAND_TOUR_GC,vuelta-a-espana,2.UWT,96,96,,20.00,,,https://www.procyclingstats.com/race/vuelta-a-espana/2025/gc,2026-04-17 10:35:26.27525+00
5016,Alec Segaert,alec-segaert,Segaert Alec,2025,2025-09-14,La Vuelta Ciclista a España,Points classification,GRAND_TOUR_POINTS,vuelta-a-espana,2.UWT,72,72,,,,,https://www.procyclingstats.com/race/vuelta-a-espana/2025/points,2026-04-17 10:35:26.27525+00
5016,Alec Segaert,alec-segaert,Segaert Alec,2025,2025-09-14,La Vuelta Ciclista a España,Stage 21,GRAND_TOUR_STAGE,vuelta-a-espana,2.UWT,,NR,108.0,,,1678,https://www.procyclingstats.com/race/vuelta-a-espana/2025/stage-21,2026-04-17 10:35:26.27525+00
5016,Alec Segaert,alec-segaert,Segaert Alec,2025,2025-09-14,La Vuelta Ciclista a España,Youth classification,GRAND_TOUR_YOUTH,vuelta-a-espana,2.UWT,34,34,,,,,https://www.procyclingstats.com/race/vuelta-a-espana/2025/youth,2026-04-17 10:35:26.27525+00
5016,Alec Segaert,alec-segaert,Segaert Alec,2025,2025-09-13,La Vuelta Ciclista a España,Stage 20,GRAND_TOUR_STAGE,vuelta-a-espana,2.UWT,96,96,164.8,,,4116,https://www.procyclingstats.com/race/vuelta-a-espana/2025/stage-20,2026-04-17 10:35:26.27525+00
